Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID,Coord Origen,Coord Destino,Origen Lat,Origen Lon,Destino Lat,Destino Lon
2024-10-23,11:23:00,Avenida Floral Puno,Puerto Lacustre Puno,4038,"(-15.8268687, -70.0141471)","(-15.835401, -70.014945)",-15.8268687,-70.0141471,-15.835401,-70.014945
2024-10-23,14:27:00,Plaza Mayor de Puno,Hostal Mirador Korichasca Puno,4039,"(-15.8405942, -70.0279834)","(-15.8524836, -70.0261856)",-15.8405942,-70.0279834,-15.8524836,-70.0261856
2024-10-23,15:49:00,Hospital Regional Manuel Núñez Butrón,Mirador Puma Uta Puno,4040,"(-15.841852, -70.021574)","(-15.8202693, -70.0287285)",-15.841852,-70.021574,-15.8202693,-70.0287285
2024-10-23,16:29:00,Mirador Kuntur Wasi Puno,Colegio María Auxiliadora Puno,4041,"(-15.8471356, -70.0299513)","(-15.8379872, -70.0329811)",-15.8471356,-70.0299513,-15.8379872,-70.0329811
2024-10-23,16:38:00,Parque Pino Puno,Hotel Libertador Lago Titicaca Puno,4042,"(-15.8378073, -70.0280672)","(-15.827961, -69.993105)",-15.8378073,-70.0280672,-15.827961,-69.993105
2024-10-23,17:22:00,Polideportivo Chanu Chanu Puno,Estadio Enrique Torres Belón,4043,"(-15.856024, -70.011223)","(-15.8370214, -70.0219969)",-15.856024,-70.011223,-15.8370214,-70.0219969
2024-10-23,18:21:00,Jr. Tarapacá Puno,Urbanización Alto Puno,4044,"(-15.83755, -70.029158)","(-15.814292, -70.031918)",-15.83755,-70.029158,-15.814292,-70.031918
2024-10-23,19:24:00,Puerto Lacustre Puno,Jr. Lima Puno,4045,"(-15.835401, -70.014945)","(-15.838756, -70.02816)",-15.835401,-70.014945,-15.838756,-70.02816
2024-10-23,19:50:00,Mercado Bellavista Puno,Plaza Mayor de Puno,4046,"(-15.8335335, -70.0233376)","(-15.8405942, -70.0279834)",-15.8335335,-70.0233376,-15.8405942,-70.0279834
2024-10-23,19:59:00,Complejo Deportivo Alto Llavini Puno,Jr. Los Incas Puno,4047,"(-15.81855, -70.025004)","(-15.836837, -70.024882)",-15.81855,-70.025004,-15.836837,-70.024882
2024-10-23,21:42:00,Hospital III EsSalud Puno,Colegio Adventista Puno,4048,"(-15.8734615, -70.0004113)","(-15.8366071, -70.0291852)",-15.8734615,-70.0004113,-15.8366071,-70.0291852
2024-10-23,22:24:00,Polideportivo Chanu Chanu Puno,Urbanización Bellavista Puno,4049,"(-15.856024, -70.011223)","(-15.832755, -70.022242)",-15.856024,-70.011223,-15.832755,-70.022242
2024-10-24,05:00:00,Mirador Puma Uta Puno,Salcedo Puno,4050,"(-15.8202693, -70.0287285)","(-15.8687992, -69.9986595)",-15.8202693,-70.0287285,-15.8687992,-69.9986595
2024-10-24,07:42:00,Plaza Mayor de Puno,Terminal Zonal Sur Puno,4051,"(-15.8405942, -70.0279834)","(-15.8477879, -70.0149008)",-15.8405942,-70.0279834,-15.8477879,-70.0149008
2024-10-24,08:03:00,Mercado Laykakota Puno,Avenida Floral Puno,4052,"(-15.8465279, -70.0207765)","(-15.8268687, -70.0141471)",-15.8465279,-70.0207765,-15.8268687,-70.0141471
2024-10-24,08:29:00,Ministerio de Cultura Puno,Parque del Periodista Puno,4053,"(-15.842631, -70.028915)","(-15.839012, -70.023311)",-15.842631,-70.028915,-15.839012,-70.023311
2024-10-24,08:36:00,Mercado Laykakota Puno,Avenida La Torre Puno,4054,"(-15.8465279, -70.0207765)","(-15.8336052, -70.0276202)",-15.8465279,-70.0207765,-15.8336052,-70.0276202
2024-10-24,08:56:00,Terminal Terrestre Puno,Mercado Laykakota Puno,4055,"(-15.843678, -70.017225)","(-15.8465279, -70.0207765)",-15.843678,-70.017225,-15.8465279,-70.0207765
2024-10-24,09:00:00,Parque Pino Puno,Gobierno Regional de Puno,4056,"(-15.8378073, -70.0280672)","(-15.8400211, -70.0276698)",-15.8378073,-70.0280672,-15.8400211,-70.0276698
2024-10-24,09:39:00,Avenida Floral Puno,Colegio Glorioso San Carlos Puno,4057,"(-15.8268687, -70.0141471)","(-15.8348219, -70.0245958)",-15.8268687,-70.0141471,-15.8348219,-70.0245958
2024-10-24,11:17:00,Plaza Mayor de Puno,Institución Educativa San Juan Bautista Puno,4058,"(-15.8405942, -70.0279834)","(-15.840051, -70.0298054)",-15.8405942,-70.0279834,-15.840051,-70.0298054
2024-10-24,11:38:00,Urbanización Bellavista Puno,Ministerio de Cultura Puno,4059,"(-15.832755, -70.022242)","(-15.842631, -70.028915)",-15.832755,-70.022242,-15.842631,-70.028915
2024-10-24,12:06:00,Terminal Terrestre Puno,Institución Educativa San Juan Bautista Puno,4060,"(-15.843678, -70.017225)","(-15.840051, -70.0298054)",-15.843678,-70.017225,-15.840051,-70.0298054
2024-10-24,12:17:00,Ministerio de Cultura Puno,Mirador Puma Uta Puno,4061,"(-15.842631, -70.028915)","(-15.8202693, -70.0287285)",-15.842631,-70.028915,-15.8202693,-70.0287285
2024-10-24,12:29:00,Polideportivo Chanu Chanu Puno,Instituto Americano de Arte Puno,4062,"(-15.856024, -70.011223)","(-15.836384, -70.027622)",-15.856024,-70.011223,-15.836384,-70.027622
2024-10-24,12:55:00,Gran Unidad Escolar San Carlos Puno,Ministerio de Cultura Puno,4063,"(-15.840115, -70.025425)","(-15.842631, -70.028915)",-15.840115,-70.025425,-15.842631,-70.028915
2024-10-24,13:08:00,Mirador Kuntur Wasi Puno,Puerto Lacustre Puno,4064,"(-15.8471356, -70.0299513)","(-15.835401, -70.014945)",-15.8471356,-70.0299513,-15.835401,-70.014945
2024-10-24,15:02:00,Ministerio de Cultura Puno,Urbanización Huajsapata Puno,4065,"(-15.842631, -70.028915)","(-15.842445, -70.032551)",-15.842631,-70.028915,-15.842445,-70.032551
2024-10-24,15:07:00,Mercado Unión y Dignidad Puno,Parque del Periodista Puno,4066,"(-15.840089, -70.0193667)","(-15.839012, -70.023311)",-15.840089,-70.0193667,-15.839012,-70.023311
2024-10-24,16:59:00,Universidad Nacional del Altiplano,Jr. Lima Puno,4067,"(-15.8242768, -70.0161264)","(-15.838756, -70.02816)",-15.8242768,-70.0161264,-15.838756,-70.02816
2024-10-24,17:00:00,Mercado Unión y Dignidad Puno,Colegio Don Bosco Puno,4068,"(-15.840089, -70.0193667)","(-15.883085, -70.001176)",-15.840089,-70.0193667,-15.883085,-70.001176
2024-10-24,17:15:00,Polideportivo Chanu Chanu Puno,Hospital III EsSalud Puno,4069,"(-15.856024, -70.011223)","(-15.8734615, -70.0004113)",-15.856024,-70.011223,-15.8734615,-70.0004113
2024-10-24,17:27:00,Parque San Román Puno,Cementerio Laykakota Puno,4070,"(-15.841093, -70.029431)","(-15.8492522, -70.0210575)",-15.841093,-70.029431,-15.8492522,-70.0210575
2024-10-24,19:22:00,Urbanización Huajsapata Puno,Instituto de Educación Superior Tecnológico Público Puno,4071,"(-15.842445, -70.032551)","(-15.882774, -69.999663)",-15.842445,-70.032551,-15.882774,-69.999663
2024-10-24,19:29:00,Urbanización Chanu Chanu Puno,Mercado Unión y Dignidad Puno,4072,"(-15.8603257, -70.013686)","(-15.840089, -70.0193667)",-15.8603257,-70.013686,-15.840089,-70.0193667
2024-10-24,19:44:00,Centro de Salud Metropolitano Puno,Urbanización Bellavista Puno,4073,"(-15.8434283, -70.0213117)","(-15.832755, -70.022242)",-15.8434283,-70.0213117,-15.832755,-70.022242
2024-10-25,05:42:00,Colegio María Auxiliadora Puno,Urbanización Chanu Chanu Puno,4074,"(-15.8379872, -70.0329811)","(-15.8603257, -70.013686)",-15.8379872,-70.0329811,-15.8603257,-70.013686
2024-10-25,05:49:00,Plaza Vea Puno,Plaza Mayor de Puno,4075,"(-15.83636, -70.025604)","(-15.8405942, -70.0279834)",-15.83636,-70.025604,-15.8405942,-70.0279834
2024-10-25,06:09:00,Mirador Kuntur Wasi Puno,Colegio Adventista Puno,4076,"(-15.8471356, -70.0299513)","(-15.8366071, -70.0291852)",-15.8471356,-70.0299513,-15.8366071,-70.0291852
2024-10-25,06:14:00,Parque del Niño Puno,Urbanización Alto Puno,4077,"(-15.858797, -70.012071)","(-15.814292, -70.031918)",-15.858797,-70.012071,-15.814292,-70.031918
2024-10-25,06:29:00,Mercado Laykakota Puno,Senati Puno,4078,"(-15.8465279, -70.0207765)","(-15.8699536, -69.9988485)",-15.8465279,-70.0207765,-15.8699536,-69.9988485
2024-10-25,07:12:00,Parque Mariátegui Puno,Complejo Deportivo Alto Llavini Puno,4079,"(-15.8393597, -70.0245754)","(-15.81855, -70.025004)",-15.8393597,-70.0245754,-15.81855,-70.025004
2024-10-25,07:13:00,Terminal Zonal Sur Puno,Parque del Niño Puno,4080,"(-15.8477879, -70.0149008)","(-15.858797, -70.012071)",-15.8477879,-70.0149008,-15.858797,-70.012071
2024-10-25,07:28:00,Hospital Regional Manuel Núñez Butrón,Hotel Libertador Lago Titicaca Puno,4081,"(-15.841852, -70.021574)","(-15.827961, -69.993105)",-15.841852,-70.021574,-15.827961,-69.993105
2024-10-25,07:45:00,Mirador Puma Uta Puno,Avenida El Sol Puno,4082,"(-15.8202693, -70.0287285)","(-15.8458219, -70.0202123)",-15.8202693,-70.0287285,-15.8458219,-70.0202123
2024-10-25,07:50:00,Gran Unidad Escolar San Carlos Puno,Complejo Deportivo Alto Llavini Puno,4083,"(-15.840115, -70.025425)","(-15.81855, -70.025004)",-15.840115,-70.025425,-15.81855,-70.025004
2024-10-25,08:00:00,Parque Pino Puno,Urbanización Salcedo Puno,4084,"(-15.8378073, -70.0280672)","(-15.8724851, -69.9928585)",-15.8378073,-70.0280672,-15.8724851,-69.9928585
2024-10-25,08:21:00,Urbanización Bellavista Puno,Centro de Salud Metropolitano Puno,4085,"(-15.832755, -70.022242)","(-15.8434283, -70.0213117)",-15.832755,-70.022242,-15.8434283,-70.0213117
2024-10-25,08:40:00,Universidad Andina Néstor Cáceres Velásquez Puno,Colegio Adventista Puno,4086,"(-15.8421779, -70.0236583)","(-15.8366071, -70.0291852)",-15.8421779,-70.0236583,-15.8366071,-70.0291852
2024-10-25,08:45:00,Mirador Puma Uta Puno,Parque del Niño Puno,4087,"(-15.8202693, -70.0287285)","(-15.858797, -70.012071)",-15.8202693,-70.0287285,-15.858797,-70.012071
2024-10-25,09:28:00,Urbanización Alto Puno,Estadio Enrique Torres Belón,4088,"(-15.814292, -70.031918)","(-15.8370214, -70.0219969)",-15.814292,-70.031918,-15.8370214,-70.0219969
2024-10-25,10:23:00,Plaza Mayor de Puno,Colegio Adventista Puno,4089,"(-15.8405942, -70.0279834)","(-15.8366071, -70.0291852)",-15.8405942,-70.0279834,-15.8366071,-70.0291852
2024-10-25,10:28:00,Avenida El Sol Puno,Avenida Floral Puno,4090,"(-15.8458219, -70.0202123)","(-15.8268687, -70.0141471)",-15.8458219,-70.0202123,-15.8268687,-70.0141471
2024-10-25,10:59:00,Parque San Román Puno,Hotel Libertador Lago Titicaca Puno,4091,"(-15.841093, -70.029431)","(-15.827961, -69.993105)",-15.841093,-70.029431,-15.827961,-69.993105
2024-10-25,11:22:00,Colegio Adventista Puno,Plaza Vea Puno,4092,"(-15.8366071, -70.0291852)","(-15.83636, -70.025604)",-15.8366071,-70.0291852,-15.83636,-70.025604
2024-10-25,13:43:00,Avenida El Sol Puno,Parque San Román Puno,4093,"(-15.8458219, -70.0202123)","(-15.841093, -70.029431)",-15.8458219,-70.0202123,-15.841093,-70.029431
2024-10-25,16:04:00,Estadio Enrique Torres Belón,Avenida La Torre Puno,4094,"(-15.8370214, -70.0219969)","(-15.8336052, -70.0276202)",-15.8370214,-70.0219969,-15.8336052,-70.0276202
2024-10-25,17:16:00,Terminal Terrestre Puno,Colegio Don Bosco Puno,4095,"(-15.843678, -70.017225)","(-15.883085, -70.001176)",-15.843678,-70.017225,-15.883085,-70.001176
2024-10-25,17:54:00,Hotel Libertador Lago Titicaca Puno,Municipalidad Provincial de Puno,4096,"(-15.827961, -69.993105)","(-15.840283, -70.028314)",-15.827961,-69.993105,-15.840283,-70.028314
2024-10-25,18:52:00,Jr. Los Incas Puno,Colegio Adventista Puno,4097,"(-15.836837, -70.024882)","(-15.8366071, -70.0291852)",-15.836837,-70.024882,-15.8366071,-70.0291852
2024-10-25,19:06:00,Parque del Periodista Puno,Mercado Unión y Dignidad Puno,4098,"(-15.839012, -70.023311)","(-15.840089, -70.0193667)",-15.839012,-70.023311,-15.840089,-70.0193667
2024-10-25,19:11:00,Mercado Bellavista Puno,Salcedo Puno,4099,"(-15.8335335, -70.0233376)","(-15.8687992, -69.9986595)",-15.8335335,-70.0233376,-15.8687992,-69.9986595
2024-10-25,19:14:00,Avenida Floral Puno,Hostal Mirador Korichasca Puno,4100,"(-15.8268687, -70.0141471)","(-15.8524836, -70.0261856)",-15.8268687,-70.0141471,-15.8524836,-70.0261856
2024-10-25,19:15:00,Mirador Kuntur Wasi Puno,Cementerio Yanamayo Puno,4101,"(-15.8471356, -70.0299513)","(-15.8096272, -70.0300562)",-15.8471356,-70.0299513,-15.8096272,-70.0300562
2024-10-25,19:27:00,Puerto Lacustre Puno,Universidad Andina Néstor Cáceres Velásquez Puno,4102,"(-15.835401, -70.014945)","(-15.8421779, -70.0236583)",-15.835401,-70.014945,-15.8421779,-70.0236583
2024-10-25,19:47:00,Institución Educativa San Juan Bautista Puno,Urbanización Alto Puno,4103,"(-15.840051, -70.0298054)","(-15.814292, -70.031918)",-15.840051,-70.0298054,-15.814292,-70.031918
2024-10-25,19:54:00,Hotel Libertador Lago Titicaca Puno,Polideportivo Chanu Chanu Puno,4104,"(-15.827961, -69.993105)","(-15.856024, -70.011223)",-15.827961,-69.993105,-15.856024,-70.011223
2024-10-25,20:31:00,Parque del Periodista Puno,Plaza Mayor de Puno,4105,"(-15.839012, -70.023311)","(-15.8405942, -70.0279834)",-15.839012,-70.023311,-15.8405942,-70.0279834
2024-10-25,20:37:00,Colegio Glorioso San Carlos Puno,Plaza Vea Puno,4106,"(-15.8348219, -70.0245958)","(-15.83636, -70.025604)",-15.8348219,-70.0245958,-15.83636,-70.025604
2024-10-25,22:26:00,Avenida Floral Puno,Hotel Libertador Lago Titicaca Puno,4107,"(-15.8268687, -70.0141471)","(-15.827961, -69.993105)",-15.8268687,-70.0141471,-15.827961,-69.993105
2024-10-26,06:00:00,Universidad Nacional del Altiplano,Centro de Salud Metropolitano Puno,4108,"(-15.8242768, -70.0161264)","(-15.8434283, -70.0213117)",-15.8242768,-70.0161264,-15.8434283,-70.0213117
2024-10-26,07:26:00,Universidad Nacional del Altiplano,Urbanización Chanu Chanu Puno,4109,"(-15.8242768, -70.0161264)","(-15.8603257, -70.013686)",-15.8242768,-70.0161264,-15.8603257,-70.013686
2024-10-26,07:52:00,Terminal Terrestre Puno,Institución Educativa San Juan Bautista Puno,4110,"(-15.843678, -70.017225)","(-15.840051, -70.0298054)",-15.843678,-70.017225,-15.840051,-70.0298054
2024-10-26,08:25:00,Plaza Vea Puno,Urbanización Bellavista Puno,4111,"(-15.83636, -70.025604)","(-15.832755, -70.022242)",-15.83636,-70.025604,-15.832755,-70.022242
2024-10-26,08:59:00,Plaza Vea Puno,Universidad Nacional del Altiplano,4112,"(-15.83636, -70.025604)","(-15.8242768, -70.0161264)",-15.83636,-70.025604,-15.8242768,-70.0161264
2024-10-26,09:21:00,Parque San Román Puno,Gobierno Regional de Puno,4113,"(-15.841093, -70.029431)","(-15.8400211, -70.0276698)",-15.841093,-70.029431,-15.8400211,-70.0276698
2024-10-26,12:41:00,Cementerio Yanamayo Puno,Puerto Lacustre Puno,4114,"(-15.8096272, -70.0300562)","(-15.835401, -70.014945)",-15.8096272,-70.0300562,-15.835401,-70.014945
2024-10-26,13:55:00,Centro de Salud Metropolitano Puno,Hotel Libertador Lago Titicaca Puno,4115,"(-15.8434283, -70.0213117)","(-15.827961, -69.993105)",-15.8434283,-70.0213117,-15.827961,-69.993105
2024-10-26,14:40:00,Mirador Kuntur Wasi Puno,Parque Pino Puno,4116,"(-15.8471356, -70.0299513)","(-15.8378073, -70.0280672)",-15.8471356,-70.0299513,-15.8378073,-70.0280672
2024-10-26,14:52:00,Puerto Lacustre Puno,Mercado Bellavista Puno,4117,"(-15.835401, -70.014945)","(-15.8335335, -70.0233376)",-15.835401,-70.014945,-15.8335335,-70.0233376
2024-10-26,15:58:00,Terminal Terrestre Puno,Jr. Lima Puno,4118,"(-15.843678, -70.017225)","(-15.838756, -70.02816)",-15.843678,-70.017225,-15.838756,-70.02816
2024-10-26,16:08:00,Mercado Unión y Dignidad Puno,Cementerio Laykakota Puno,4119,"(-15.840089, -70.0193667)","(-15.8492522, -70.0210575)",-15.840089,-70.0193667,-15.8492522,-70.0210575
2024-10-26,16:16:00,Municipalidad Provincial de Puno,Puerto Lacustre Puno,4120,"(-15.840283, -70.028314)","(-15.835401, -70.014945)",-15.840283,-70.028314,-15.835401,-70.014945
2024-10-26,17:44:00,Institución Educativa San Juan Bautista Puno,Plaza Vea Puno,4121,"(-15.840051, -70.0298054)","(-15.83636, -70.025604)",-15.840051,-70.0298054,-15.83636,-70.025604
2024-10-26,17:46:00,Jr. Los Incas Puno,Centro de Salud Metropolitano Puno,4122,"(-15.836837, -70.024882)","(-15.8434283, -70.0213117)",-15.836837,-70.024882,-15.8434283,-70.0213117
2024-10-26,18:05:00,Avenida El Sol Puno,Colegio María Auxiliadora Puno,4123,"(-15.8458219, -70.0202123)","(-15.8379872, -70.0329811)",-15.8458219,-70.0202123,-15.8379872,-70.0329811
2024-10-26,18:06:00,Jr. Lima Puno,Terminal Terrestre Puno,4124,"(-15.838756, -70.02816)","(-15.843678, -70.017225)",-15.838756,-70.02816,-15.843678,-70.017225
2024-10-26,18:31:00,Jr. Tarapacá Puno,Parque del Periodista Puno,4125,"(-15.83755, -70.029158)","(-15.839012, -70.023311)",-15.83755,-70.029158,-15.839012,-70.023311
2024-10-26,18:52:00,Universidad Andina Néstor Cáceres Velásquez Puno,Mirador Puma Uta Puno,4126,"(-15.8421779, -70.0236583)","(-15.8202693, -70.0287285)",-15.8421779,-70.0236583,-15.8202693,-70.0287285
2024-10-26,19:05:00,Urbanización Chanu Chanu Puno,Jr. Lima Puno,4127,"(-15.8603257, -70.013686)","(-15.838756, -70.02816)",-15.8603257,-70.013686,-15.838756,-70.02816
2024-10-26,19:19:00,Puerto Lacustre Puno,Jayllihuaya Puno,4128,"(-15.835401, -70.014945)","(-15.8787471, -69.9751057)",-15.835401,-70.014945,-15.8787471,-69.9751057
2024-10-26,19:36:00,Terminal Terrestre Puno,Parque del Periodista Puno,4129,"(-15.843678, -70.017225)","(-15.839012, -70.023311)",-15.843678,-70.017225,-15.839012,-70.023311
2024-10-26,22:00:00,Universidad Nacional del Altiplano,Terminal Terrestre Puno,4130,"(-15.8242768, -70.0161264)","(-15.843678, -70.017225)",-15.8242768,-70.0161264,-15.843678,-70.017225
2024-10-27,05:04:00,Parque del Periodista Puno,Mirador Puma Uta Puno,4131,"(-15.839012, -70.023311)","(-15.8202693, -70.0287285)",-15.839012,-70.023311,-15.8202693,-70.0287285
2024-10-27,06:05:00,Polideportivo Chanu Chanu Puno,Hotel Sonesta Posadas del Inca Puno,4132,"(-15.856024, -70.011223)","(-15.8241171, -70.0050901)",-15.856024,-70.011223,-15.8241171,-70.0050901
2024-10-27,08:24:00,Ministerio de Cultura Puno,Puerto Lacustre Puno,4133,"(-15.842631, -70.028915)","(-15.835401, -70.014945)",-15.842631,-70.028915,-15.835401,-70.014945
2024-10-27,08:56:00,Instituto Americano de Arte Puno,Jr. Tarapacá Puno,4134,"(-15.836384, -70.027622)","(-15.83755, -70.029158)",-15.836384,-70.027622,-15.83755,-70.029158
2024-10-27,09:05:00,Municipalidad Provincial de Puno,Polideportivo Chanu Chanu Puno,4135,"(-15.840283, -70.028314)","(-15.856024, -70.011223)",-15.840283,-70.028314,-15.856024,-70.011223
2024-10-27,09:12:00,Jr. Lima Puno,Plaza Mayor de Puno,4136,"(-15.838756, -70.02816)","(-15.8405942, -70.0279834)",-15.838756,-70.02816,-15.8405942,-70.0279834
2024-10-27,10:16:00,Universidad Andina Néstor Cáceres Velásquez Puno,Jr. Lima Puno,4137,"(-15.8421779, -70.0236583)","(-15.838756, -70.02816)",-15.8421779,-70.0236583,-15.838756,-70.02816
2024-10-27,10:24:00,Colegio María Auxiliadora Puno,Avenida El Sol Puno,4138,"(-15.8379872, -70.0329811)","(-15.8458219, -70.0202123)",-15.8379872,-70.0329811,-15.8458219,-70.0202123
2024-10-27,10:41:00,Parque del Niño Puno,Municipalidad Provincial de Puno,4139,"(-15.858797, -70.012071)","(-15.840283, -70.028314)",-15.858797,-70.012071,-15.840283,-70.028314
2024-10-27,11:27:00,Hostal Mirador Korichasca Puno,Parque del Niño Puno,4140,"(-15.8524836, -70.0261856)","(-15.858797, -70.012071)",-15.8524836,-70.0261856,-15.858797,-70.012071
2024-10-27,12:27:00,Terminal Zonal Sur Puno,Avenida Floral Puno,4141,"(-15.8477879, -70.0149008)","(-15.8268687, -70.0141471)",-15.8477879,-70.0149008,-15.8268687,-70.0141471
2024-10-27,13:08:00,Hospital III EsSalud Puno,Cementerio Yanamayo Puno,4142,"(-15.8734615, -70.0004113)","(-15.8096272, -70.0300562)",-15.8734615,-70.0004113,-15.8096272,-70.0300562
2024-10-27,14:08:00,Parque Pino Puno,Gran Unidad Escolar San Carlos Puno,4143,"(-15.8378073, -70.0280672)","(-15.840115, -70.025425)",-15.8378073,-70.0280672,-15.840115,-70.025425
2024-10-27,14:52:00,Jr. Lima Puno,Instituto Americano de Arte Puno,4144,"(-15.838756, -70.02816)","(-15.836384, -70.027622)",-15.838756,-70.02816,-15.836384,-70.027622
2024-10-27,14:57:00,Colegio Adventista Puno,Av. Costanera Puno,4145,"(-15.8366071, -70.0291852)","(-15.8399095, -70.0176539)",-15.8366071,-70.0291852,-15.8399095,-70.0176539
2024-10-27,16:16:00,Municipalidad Provincial de Puno,Parque del Periodista Puno,4146,"(-15.840283, -70.028314)","(-15.839012, -70.023311)",-15.840283,-70.028314,-15.839012,-70.023311
2024-10-27,17:15:00,Urbanización Huajsapata Puno,Centro de Salud Metropolitano Puno,4147,"(-15.842445, -70.032551)","(-15.8434283, -70.0213117)",-15.842445,-70.032551,-15.8434283,-70.0213117
2024-10-27,17:37:00,Urbanización Salcedo Puno,Parque del Periodista Puno,4148,"(-15.8724851, -69.9928585)","(-15.839012, -70.023311)",-15.8724851,-69.9928585,-15.839012,-70.023311
2024-10-27,17:55:00,Hotel Sonesta Posadas del Inca Puno,Urbanización Bellavista Puno,4149,"(-15.8241171, -70.0050901)","(-15.832755, -70.022242)",-15.8241171,-70.0050901,-15.832755,-70.022242
2024-10-27,18:10:00,Polideportivo Chanu Chanu Puno,Hotel Libertador Lago Titicaca Puno,4150,"(-15.856024, -70.011223)","(-15.827961, -69.993105)",-15.856024,-70.011223,-15.827961,-69.993105
2024-10-27,18:11:00,Urbanización Chanu Chanu Puno,Ministerio de Cultura Puno,4151,"(-15.8603257, -70.013686)","(-15.842631, -70.028915)",-15.8603257,-70.013686,-15.842631,-70.028915
2024-10-27,18:26:00,Urbanización Alto Puno,Urbanización Huajsapata Puno,4152,"(-15.814292, -70.031918)","(-15.842445, -70.032551)",-15.814292,-70.031918,-15.842445,-70.032551
