Fecha,Hora de salida,Lugar de Origen,Lugar de Destino
2024-10-25,19:14:00,Avenida Floral Puno,Hostal Mirador Korichasca Puno
2024-10-25,19:15:00,Mirador Kuntur Wasi Puno,Cementerio Yanamayo Puno
2024-10-25,19:27:00,Puerto Lacustre Puno,Universidad Andina Néstor Cáceres Velásquez Puno
2024-10-25,19:47:00,Iglesia San Juan Bautista Puno,Urbanización Alto Puno
2024-10-25,19:54:00,Isla Esteves Puno,Polideportivo Chanu Chanu Puno
2024-10-25,20:31:00,Plazuela 15 de Agosto Puno,Plaza Mayor de Puno Puno
2024-10-25,20:37:00,Colegio Glorioso San Carlos Puno,Real Plaza Puno
2024-10-25,22:26:00,Avenida Floral Puno,Hotel Libertador Lago Titicaca Puno
2024-10-26,06:00:00,Universidad Nacional del Altiplano,Centro de Salud Metropolitano Puno
2024-10-26,07:26:00,Universidad Nacional del Altiplano,Urbanización Chanu Chanu Puno
2024-10-26,07:52:00,Terminal Terrestre Puno,Iglesia San Juan Bautista Puno
2024-10-26,08:25:00,Real Plaza Puno,Urbanización Bellavista Puno
2024-10-26,08:59:00,Real Plaza Puno,Universidad Nacional del Altiplano
2024-10-26,09:21:00,Plazuela Santa Rosa Puno,Gobierno Regional de Puno
2024-10-26,12:41:00,Cementerio Yanamayo Puno,Puerto Lacustre Puno
2024-10-26,13:55:00,Centro de Salud Metropolitano Puno,Hotel Libertador Lago Titicaca Puno
2024-10-26,14:40:00,Mirador Kuntur Wasi Puno,Parque Pino Puno
2024-10-26,14:52:00,Puerto Lacustre Puno,Mercado Central Bellavista Puno
2024-10-26,15:58:00,Terminal Terrestre Puno,Jirón Lima Puno
2024-10-26,16:08:00,Mercado Unión y Dignidad Puno,Cementerio Laykakota Puno
2024-10-26,16:16:00,Municipalidad Provincial de Puno,Puerto Muñoz Díaz Puno
2024-10-26,17:44:00,Iglesia San Juan Bautista Puno,Real Plaza Puno
2024-10-26,17:46:00,Los Incas Puno,Centro de Salud Metropolitano Puno
2024-10-26,18:05:00,Avenida El Sol Puno,Colegio María Auxiliadora Puno
2024-10-26,18:06:00,Jirón Lima Puno,Terminal Terrestre Puno
2024-10-26,18:31:00,Catedral Basílica de Puno,Plazuela 15 de Agosto Puno
2024-10-26,18:52:00,Universidad Andina Néstor Cáceres Velásquez Puno,Mirador Puma Uta Puno
2024-10-26,19:05:00,Urbanización Chanu Chanu Puno,Jirón Lima Puno
2024-10-26,19:19:00,Puerto Lacustre Puno,Jayllihuaya Puno
2024-10-26,19:36:00,Terminal Terrestre Puno,Plazuela 15 de Agosto Puno
2024-10-26,22:00:00,Universidad Nacional del Altiplano,Terminal Terrestre Puno
2024-10-27,05:04:00,Plazuela 15 de Agosto Puno,Mirador Puma Uta Puno
2024-10-27,06:05:00,Polideportivo Chanu Chanu Puno,Hotel Sonesta Posadas del Inca Puno
2024-10-27,08:24:00,Instituto de Cultura y Turismo de Puno,Puerto Muñoz Díaz Puno
2024-10-27,08:56:00,Instituto Americano Los Andes Puno,Catedral Basílica de Puno
2024-10-27,09:05:00,Municipalidad Provincial de Puno,Polideportivo Chanu Chanu Puno
2024-10-27,09:12:00,Jirón Lima Puno,Plaza Mayor de Puno Puno
2024-10-27,10:16:00,Universidad Andina Néstor Cáceres Velásquez Puno,Jirón Lima Puno
2024-10-27,10:24:00,Colegio María Auxiliadora Puno,Avenida El Sol Puno
2024-10-27,10:41:00,Parque del Niño Puno,Municipalidad Provincial de Puno
2024-10-27,11:27:00,Hostal Mirador Korichasca Puno,Parque del Niño Puno
2024-10-27,12:27:00,Terminal Zonal Sur Puno,Avenida Floral Puno
2024-10-27,13:08:00,Hospital ESSALUD Puno,Cementerio Yanamayo Puno
2024-10-27,14:08:00,Parque Pino Puno,Gran Unidad Escolar San Carlos Puno
2024-10-27,14:52:00,Jirón Lima Puno,Instituto Americano Los Andes Puno
2024-10-27,14:57:00,Colegio Adventista Puno,Av. Costanera Puno
2024-10-27,16:16:00,Municipalidad Provincial de Puno,Plazuela 15 de Agosto Puno
2024-10-27,17:15:00,Urbanización Huajsapata Puno,Centro de Salud Metropolitano Puno
2024-10-27,17:37:00,Urbanización Salcedo Puno,Plazuela 15 de Agosto Puno
2024-10-27,17:55:00,Hotel Sonesta Posadas del Inca Puno,Urbanización Bellavista Puno
2024-10-27,18:10:00,Polideportivo Chanu Chanu Puno,Isla Esteves Puno
2024-10-27,18:11:00,Urbanización Chanu Chanu Puno,Instituto de Cultura y Turismo de Puno
2024-10-27,18:26:00,Urbanización Alto Puno,Urbanización Huajsapata Puno
2024-10-27,18:49:00,Instituto de Cultura y Turismo de Puno,Colegio María Auxiliadora Puno
2024-10-27,19:34:00,Colegio Glorioso San Carlos Puno,Real Plaza Puno
2024-10-27,19:35:00,Hospital ESSALUD Puno,Av. Costanera Puno
2024-10-27,20:48:00,Colegio Adventista Puno,Colegio Adventista Puno
2024-10-28,05:35:00,Mercado Unión y Dignidad Puno,Plaza Mayor de Puno Puno
2024-10-28,06:03:00,Colegio Don Bosco Puno,Jirón Lima Puno
2024-10-28,07:01:00,Urbanización Huajsapata Puno,Mirador Kuntur Wasi Puno
2024-10-28,08:12:00,Urbanización Chanu Chanu Puno,Gran Unidad Escolar San Carlos Puno
2024-10-28,08:22:00,Instituto de Cultura y Turismo de Puno,Instituto Americano Los Andes Puno
2024-10-28,09:45:00,Plazuela 15 de Agosto Puno,Plaza Mayor de Puno Puno
2024-10-28,10:06:00,Puerto Muñoz Díaz Puno,Hospital Regional Manuel Núñez Butrón
2024-10-28,10:24:00,Urbanización Bellavista Puno,Hostal Mirador Korichasca Puno
2024-10-28,11:32:00,Hostal Mirador Korichasca Puno,Estadio Enrique Torres Belón
2024-10-28,11:36:00,Parque del Niño Puno,Avenida El Sol Puno
2024-10-28,12:21:00,Parque Pino Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-10-28,13:30:00,Puerto Lacustre Puno,Centro de Salud Metropolitano Puno
2024-10-28,13:45:00,Av. Costanera Puno,Puerto Lacustre Puno
2024-10-28,14:48:00,Plazuela 15 de Agosto Puno,Iglesia San Juan Bautista Puno
2024-10-28,15:44:00,Instituto de Cultura y Turismo de Puno,Hostal Mirador Korichasca Puno
2024-10-28,17:07:00,Real Plaza Puno,Urbanización Alto Puno
2024-10-28,17:28:00,Plazuela 15 de Agosto Puno,Catedral Basílica de Puno
2024-10-28,17:40:00,Instituto Americano Los Andes Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-10-28,18:17:00,Jirón Lima Puno,Urbanización Chanu Chanu Puno
2024-10-28,18:47:00,Avenida El Sol Puno,Cementerio Laykakota Puno
2024-10-28,19:29:00,Colegio Glorioso San Carlos Puno,Parque Mariátegui Puno
2024-10-28,20:54:00,Parque Pino Puno,Mirador Kuntur Wasi Puno
2024-10-28,21:27:00,Estadio Enrique Torres Belón,Parque del Niño Puno
2024-10-28,22:21:00,Plaza Mayor de Puno Puno,Hotel Libertador Lago Titicaca Puno
2024-10-28,22:49:00,Universidad Nacional del Altiplano,Plazuela Santa Rosa Puno
2024-10-29,05:53:00,Colegio Adventista Puno,Avenida El Sol Puno
2024-10-29,06:06:00,Puerto Muñoz Díaz Puno,Universidad Andina Néstor Cáceres Velásquez Puno
2024-10-29,06:42:00,Centro de Salud Metropolitano Puno,Parque del Niño Puno
2024-10-29,07:12:00,Universidad Andina Néstor Cáceres Velásquez Puno,Senati Puno
2024-10-29,07:14:00,Senati Puno,Mirador Puma Uta Puno
2024-10-29,07:59:00,Jirón Lima Puno,Salcedo Puno
2024-10-29,08:12:00,Catedral Basílica de Puno,Puerto Muñoz Díaz Puno
2024-10-29,08:47:00,Plazuela 15 de Agosto Puno,Gran Unidad Escolar San Carlos Puno
2024-10-29,09:03:00,Avenida El Sol Puno,Avenida Floral Puno
2024-10-29,09:05:00,Jayllihuaya Puno,Urbanización Chanu Chanu Puno
2024-10-29,09:36:00,Colegio Glorioso San Carlos Puno,Colegio Glorioso San Carlos Puno
2024-10-29,09:41:00,Real Plaza Puno,Centro de Salud Metropolitano Puno
2024-10-29,09:53:00,Hospital Regional Manuel Núñez Butrón,Puerto Lacustre Puno
2024-10-29,10:12:00,Urbanización Bellavista Puno,Los Incas Puno
2024-10-29,11:02:00,Isla Esteves Puno,Colegio María Auxiliadora Puno
2024-10-29,11:20:00,Estadio Enrique Torres Belón,Terminal Terrestre Puno
2024-10-29,11:31:00,Universidad Andina Néstor Cáceres Velásquez Puno,Colegio Don Bosco Puno
2024-10-29,11:31:00,Catedral Basílica de Puno,Urbanización Alto Puno
2024-10-29,11:47:00,Plaza Mayor de Puno Puno,Jirón Lima Puno
2024-10-29,12:59:00,Terminal Terrestre Puno,Urbanización Chanu Chanu Puno
2024-10-29,13:22:00,Puerto Lacustre Puno,Real Plaza Puno
2024-10-29,13:42:00,Mirador Puma Uta Puno,Colegio Don Bosco Puno
2024-10-29,14:50:00,Mercado Central Bellavista Puno,Plazuela Santa Rosa Puno
2024-10-29,14:57:00,Colegio María Auxiliadora Puno,Puerto Lacustre Puno
2024-10-29,17:16:00,Gobierno Regional de Puno,Senati Puno
2024-10-29,17:23:00,Salcedo Puno,Puerto Lacustre Puno
2024-10-29,17:51:00,Gobierno Regional de Puno,Puerto Lacustre Puno
2024-10-29,18:10:00,Urbanización Bellavista Puno,Universidad Nacional del Altiplano
2024-10-29,18:22:00,Complejo Deportivo Alto Llavini Puno,Catedral Basílica de Puno
2024-10-29,18:23:00,Puerto Muñoz Díaz Puno,Mercado Unión y Dignidad Puno
2024-10-29,19:05:00,Salcedo Puno,Isla Esteves Puno
2024-10-29,19:10:00,Avenida El Sol Puno,Hospital Regional Manuel Núñez Butrón
2024-10-29,20:22:00,Universidad Nacional del Altiplano,Colegio María Auxiliadora Puno
2024-10-29,20:42:00,Urbanización Salcedo Puno,Avenida Floral Puno
2024-10-29,21:32:00,Isla Esteves Puno,Universidad Nacional del Altiplano
2024-10-29,21:34:00,Avenida El Sol Puno,Hospital Regional Manuel Núñez Butrón
2024-10-30,05:33:00,Gran Unidad Escolar San Carlos Puno,Gobierno Regional de Puno
2024-10-30,05:35:00,Jayllihuaya Puno,Mirador Puma Uta Puno
2024-10-30,05:57:00,Hotel Sonesta Posadas del Inca Puno,Mirador Puma Uta Puno
2024-10-30,05:58:00,Universidad Nacional del Altiplano,Urbanización Alto Puno
2024-10-30,06:32:00,Puerto Lacustre Puno,Gran Unidad Escolar San Carlos Puno
2024-10-30,07:40:00,Isla Esteves Puno,Mirador Puma Uta Puno
2024-10-30,08:00:00,Parque Mariátegui Puno,Hotel Sonesta Posadas del Inca Puno
2024-10-30,08:04:00,Hotel Sonesta Posadas del Inca Puno,Colegio Don Bosco Puno
2024-10-30,08:04:00,Parque del Niño Puno,Cementerio Yanamayo Puno
2024-10-30,08:28:00,Urbanización Salcedo Puno,Jayllihuaya Puno
2024-10-30,08:52:00,Hotel Libertador Lago Titicaca Puno,Cementerio Laykakota Puno
2024-10-30,08:56:00,Jayllihuaya Puno,Jayllihuaya Puno
2024-10-30,09:08:00,Senati Puno,Jirón Lima Puno
2024-10-30,09:32:00,Plazuela Santa Rosa Puno,Jirón Lima Puno
2024-10-30,10:14:00,Puerto Muñoz Díaz Puno,Catedral Basílica de Puno
2024-10-30,10:51:00,Colegio Don Bosco Puno,Avenida El Sol Puno
2024-10-30,11:17:00,Terminal Terrestre Puno,Hospital ESSALUD Puno
2024-10-30,11:23:00,Mercado Unión y Dignidad Puno,Plaza Mayor de Puno Puno
2024-10-30,12:41:00,Mirador Puma Uta Puno,Senati Puno
2024-10-30,12:45:00,Jirón Lima Puno,Puerto Lacustre Puno
2024-10-30,13:12:00,Instituto de Cultura y Turismo de Puno,Plazuela 15 de Agosto Puno
2024-10-30,14:24:00,Colegio Glorioso San Carlos Puno,Municipalidad Provincial de Puno
2024-10-30,14:47:00,Av. Costanera Puno,Iglesia San Juan Bautista Puno
2024-10-30,16:12:00,Cementerio Yanamayo Puno,Mirador Puma Uta Puno
2024-10-30,16:39:00,Colegio Glorioso San Carlos Puno,Plaza Mayor de Puno Puno
2024-10-30,17:21:00,Plazuela 15 de Agosto Puno,Gobierno Regional de Puno
2024-10-30,17:48:00,Hotel Sonesta Posadas del Inca Puno,Puerto Lacustre Puno
2024-10-30,17:52:00,Los Incas Puno,Hospital Regional Manuel Núñez Butrón
2024-10-30,18:21:00,Universidad Nacional del Altiplano,Puerto Muñoz Díaz Puno
2024-10-30,18:46:00,Instituto de Educación Superior Tecnológico Público Puno,Universidad Nacional del Altiplano
2024-10-30,18:58:00,Salcedo Puno,Plaza Mayor de Puno Puno
2024-10-30,19:34:00,Parque Pino Puno,Puerto Muñoz Díaz Puno
2024-10-30,20:27:00,Cementerio Yanamayo Puno,Mercado Unión y Dignidad Puno
2024-10-31,05:40:00,Hostal Mirador Korichasca Puno,Municipalidad Provincial de Puno
2024-10-31,06:02:00,Urbanización Alto Puno,Gobierno Regional de Puno
2024-10-31,06:28:00,Real Plaza Puno,Plazuela Santa Rosa Puno
2024-10-31,07:15:00,Terminal Zonal Sur Puno,Salcedo Puno
2024-10-31,07:54:00,Real Plaza Puno,Colegio Glorioso San Carlos Puno
2024-10-31,08:04:00,Urbanización Bellavista Puno,Gran Unidad Escolar San Carlos Puno
2024-10-31,08:49:00,Urbanización Huajsapata Puno,Complejo Deportivo Alto Llavini Puno
2024-10-31,08:56:00,Plaza Mayor de Puno Puno,Colegio Glorioso San Carlos Puno
2024-10-31,08:58:00,Universidad Andina Néstor Cáceres Velásquez Puno,Gran Unidad Escolar San Carlos Puno
2024-10-31,09:27:00,Cementerio Laykakota Puno,Complejo Deportivo Alto Llavini Puno
2024-10-31,10:33:00,Real Plaza Puno,Avenida Floral Puno
2024-10-31,10:41:00,Senati Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-10-31,12:13:00,Plaza Mayor de Puno Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-10-31,12:25:00,Mirador Kuntur Wasi Puno,Instituto Americano Los Andes Puno
2024-10-31,13:09:00,Polideportivo Chanu Chanu Puno,Mirador Puma Uta Puno
2024-10-31,13:16:00,Hotel Sonesta Posadas del Inca Puno,Mercado Unión y Dignidad Puno
2024-10-31,14:30:00,Puerto Muñoz Díaz Puno,Gran Unidad Escolar San Carlos Puno
2024-10-31,14:40:00,Colegio Glorioso San Carlos Puno,Senati Puno
2024-10-31,14:51:00,Colegio Glorioso San Carlos Puno,Jirón Lima Puno
2024-10-31,15:45:00,Hotel Libertador Lago Titicaca Puno,Catedral Basílica de Puno
2024-10-31,15:54:00,Mercado Laykakota Puno,Parque Mariátegui Puno
2024-10-31,17:00:00,Jirón Lima Puno,Terminal Zonal Sur Puno
2024-10-31,17:40:00,Catedral Basílica de Puno,Urbanización Bellavista Puno
2024-10-31,17:59:00,Plaza Mayor de Puno Puno,Parque del Niño Puno
2024-10-31,18:44:00,Senati Puno,Gran Unidad Escolar San Carlos Puno
2024-10-31,18:54:00,Colegio Glorioso San Carlos Puno,Terminal Zonal Sur Puno
2024-10-31,19:07:00,Mercado Central Bellavista Puno,Urbanización Bellavista Puno
2024-10-31,19:16:00,Avenida El Sol Puno,Colegio Glorioso San Carlos Puno
2024-10-31,19:23:00,Mirador Kuntur Wasi Puno,Plaza Mayor de Puno Puno
2024-10-31,19:50:00,Hostal Mirador Korichasca Puno,Hospital ESSALUD Puno
2024-10-31,21:29:00,Jirón Lima Puno,Catedral Basílica de Puno
2024-11-01,05:01:00,Plazuela 15 de Agosto Puno,Instituto Americano Los Andes Puno
2024-11-01,05:20:00,Jirón Lima Puno,Universidad Nacional del Altiplano
2024-11-01,06:14:00,Los Incas Puno,Colegio Adventista Puno
2024-11-01,07:07:00,Hospital Regional Manuel Núñez Butrón,Colegio Don Bosco Puno
2024-11-01,07:20:00,Plaza Mayor de Puno Puno,Terminal Zonal Sur Puno
2024-11-01,07:27:00,Instituto Americano Los Andes Puno,Universidad Andina Néstor Cáceres Velásquez Puno
2024-11-01,07:51:00,Jirón Lima Puno,Los Incas Puno
2024-11-01,08:01:00,Cementerio Yanamayo Puno,Real Plaza Puno
2024-11-01,08:23:00,Avenida El Sol Puno,Plaza Mayor de Puno Puno
2024-11-01,09:40:00,Senati Puno,Real Plaza Puno
2024-11-01,10:23:00,Urbanización Chanu Chanu Puno,Real Plaza Puno
2024-11-01,11:05:00,Avenida La Torre Puno,Mercado Laykakota Puno
2024-11-01,12:02:00,Mercado Unión y Dignidad Puno,Complejo Deportivo Alto Llavini Puno
2024-11-01,12:34:00,Universidad Nacional del Altiplano,Los Incas Puno
2024-11-01,12:41:00,Mirador Kuntur Wasi Puno,Jayllihuaya Puno
2024-11-01,13:01:00,Iglesia San Juan Bautista Puno,Mirador Puma Uta Puno
2024-11-01,13:31:00,Urbanización Alto Puno,Puerto Lacustre Puno
2024-11-01,13:50:00,Colegio Don Bosco Puno,Los Incas Puno
2024-11-01,16:58:00,Jirón Lima Puno,Universidad Nacional del Altiplano
2024-11-01,17:15:00,Plazuela Santa Rosa Puno,Plazuela Santa Rosa Puno
2024-11-01,17:29:00,Mercado Central Bellavista Puno,Colegio Don Bosco Puno
2024-11-01,17:39:00,Hospital ESSALUD Puno,Gobierno Regional de Puno
2024-11-01,17:57:00,Mirador Kuntur Wasi Puno,Parque Pino Puno
2024-11-01,18:10:00,Cementerio Laykakota Puno,Salcedo Puno
2024-11-01,18:37:00,Gobierno Regional de Puno,Real Plaza Puno
2024-11-01,18:48:00,Plazuela 15 de Agosto Puno,Avenida El Sol Puno
2024-11-01,19:28:00,Jirón Lima Puno,Parque Pino Puno
2024-11-02,05:13:00,Mercado Central Bellavista Puno,Mercado Laykakota Puno
2024-11-02,05:17:00,Hospital ESSALUD Puno,Terminal Terrestre Puno
2024-11-02,05:55:00,Complejo Deportivo Alto Llavini Puno,Instituto Americano Los Andes Puno
2024-11-02,06:35:00,Urbanización Chanu Chanu Puno,Complejo Deportivo Alto Llavini Puno
2024-11-02,07:24:00,Real Plaza Puno,Colegio María Auxiliadora Puno
2024-11-02,07:31:00,Universidad Nacional del Altiplano,Urbanización Bellavista Puno
2024-11-02,07:42:00,Instituto de Educación Superior Tecnológico Público Puno,Hostal Mirador Korichasca Puno
2024-11-02,07:47:00,Gobierno Regional de Puno,Jayllihuaya Puno
2024-11-02,07:47:00,Plaza Mayor de Puno Puno,Gran Unidad Escolar San Carlos Puno
2024-11-02,08:04:00,Colegio Don Bosco Puno,Puerto Lacustre Puno
2024-11-02,08:18:00,Universidad Nacional del Altiplano,Catedral Basílica de Puno
2024-11-02,08:32:00,Plaza Mayor de Puno Puno,Municipalidad Provincial de Puno
2024-11-02,11:45:00,Urbanización Alto Puno,Hotel Sonesta Posadas del Inca Puno
2024-11-02,13:26:00,Terminal Terrestre Puno,Real Plaza Puno
2024-11-02,14:04:00,Avenida Floral Puno,Urbanización Alto Puno
2024-11-02,14:25:00,Mercado Laykakota Puno,Cementerio Laykakota Puno
2024-11-02,15:01:00,Municipalidad Provincial de Puno,Estadio Enrique Torres Belón
2024-11-02,15:12:00,Plaza Mayor de Puno Puno,Hospital ESSALUD Puno
2024-11-02,17:24:00,Urbanización Chanu Chanu Puno,Colegio Glorioso San Carlos Puno
2024-11-02,19:45:00,Instituto de Educación Superior Tecnológico Público Puno,Colegio Don Bosco Puno
2024-11-02,20:03:00,Mercado Central Bellavista Puno,Urbanización Alto Puno
2024-11-02,20:11:00,Avenida El Sol Puno,Gobierno Regional de Puno
2024-11-02,20:24:00,Mirador Kuntur Wasi Puno,Urbanización Bellavista Puno
2024-11-02,21:56:00,Cementerio Yanamayo Puno,Jirón Lima Puno
2024-11-02,22:11:00,Avenida El Sol Puno,Hostal Mirador Korichasca Puno
2024-11-02,22:41:00,Mercado Unión y Dignidad Puno,Plazuela 15 de Agosto Puno
2024-11-03,05:26:00,Isla Esteves Puno,Jirón Lima Puno
2024-11-03,06:16:00,Salcedo Puno,Real Plaza Puno
2024-11-03,07:30:00,Parque del Niño Puno,Hotel Libertador Lago Titicaca Puno
2024-11-03,08:11:00,Hospital Regional Manuel Núñez Butrón,Plaza Mayor de Puno Puno
2024-11-03,08:15:00,Gobierno Regional de Puno,Universidad Andina Néstor Cáceres Velásquez Puno
2024-11-03,08:36:00,Gobierno Regional de Puno,Isla Esteves Puno
2024-11-03,10:01:00,Avenida El Sol Puno,Colegio Don Bosco Puno
2024-11-03,11:27:00,Puerto Lacustre Puno,Estadio Enrique Torres Belón
2024-11-03,11:35:00,Estadio Enrique Torres Belón,Avenida El Sol Puno
2024-11-03,13:30:00,Plazuela 15 de Agosto Puno,Parque Pino Puno
2024-11-03,15:49:00,Mirador Puma Uta Puno,Salcedo Puno
2024-11-03,16:08:00,Hostal Mirador Korichasca Puno,Hotel Sonesta Posadas del Inca Puno
2024-11-03,16:32:00,Avenida Floral Puno,Gran Unidad Escolar San Carlos Puno
2024-11-03,17:02:00,Gobierno Regional de Puno,Urbanización Bellavista Puno
2024-11-03,17:34:00,Cementerio Yanamayo Puno,Urbanización Salcedo Puno
2024-11-03,17:49:00,Instituto de Cultura y Turismo de Puno,Urbanización Salcedo Puno
2024-11-03,18:33:00,Plaza Mayor de Puno Puno,Jirón Lima Puno
2024-11-03,19:23:00,Mercado Unión y Dignidad Puno,Puerto Lacustre Puno
2024-11-03,21:00:00,Hostal Mirador Korichasca Puno,Plaza Mayor de Puno Puno
2024-11-03,21:51:00,Avenida Floral Puno,Avenida Floral Puno
2024-11-03,22:57:00,Urbanización Salcedo Puno,Parque del Niño Puno
2024-11-04,05:17:00,Jayllihuaya Puno,Puerto Lacustre Puno
2024-11-04,05:50:00,Parque Mariátegui Puno,Puerto Muñoz Díaz Puno
2024-11-04,06:15:00,Urbanización Alto Puno,Los Incas Puno
2024-11-04,06:40:00,Mirador Puma Uta Puno,Puerto Lacustre Puno
2024-11-04,07:14:00,Colegio Glorioso San Carlos Puno,Cementerio Laykakota Puno
2024-11-04,07:15:00,Colegio María Auxiliadora Puno,Cementerio Laykakota Puno
2024-11-04,08:05:00,Jirón Lima Puno,Hostal Mirador Korichasca Puno
2024-11-04,08:09:00,Colegio Adventista Puno,Cementerio Laykakota Puno
2024-11-04,08:33:00,Estadio Enrique Torres Belón,Plaza Mayor de Puno Puno
2024-11-04,08:52:00,Plazuela Santa Rosa Puno,Isla Esteves Puno
2024-11-04,09:30:00,Catedral Basílica de Puno,Real Plaza Puno
2024-11-04,09:51:00,Plaza Mayor de Puno Puno,Mirador Kuntur Wasi Puno
2024-11-04,11:19:00,Puerto Muñoz Díaz Puno,Puerto Muñoz Díaz Puno
2024-11-04,11:41:00,Parque Mariátegui Puno,Mirador Kuntur Wasi Puno
2024-11-04,13:04:00,Jirón Lima Puno,Instituto de Educación Superior Tecnológico Público Puno
2024-11-04,13:34:00,Terminal Zonal Sur Puno,Puerto Lacustre Puno
2024-11-04,14:47:00,Mercado Central Bellavista Puno,Colegio María Auxiliadora Puno
2024-11-04,14:59:00,Colegio María Auxiliadora Puno,Universidad Andina Néstor Cáceres Velásquez Puno
2024-11-04,15:27:00,Polideportivo Chanu Chanu Puno,Avenida Floral Puno
2024-11-04,16:16:00,Isla Esteves Puno,Hospital Regional Manuel Núñez Butrón
2024-11-04,17:30:00,Avenida La Torre Puno,Cementerio Yanamayo Puno
2024-11-04,18:06:00,Puerto Muñoz Díaz Puno,Jirón Lima Puno
2024-11-04,18:16:00,Mirador Puma Uta Puno,Universidad Nacional del Altiplano
2024-11-04,19:29:00,Universidad Nacional del Altiplano,Colegio Glorioso San Carlos Puno
2024-11-04,19:46:00,Cementerio Yanamayo Puno,Urbanización Alto Puno
2024-11-04,19:52:00,Avenida La Torre Puno,Avenida La Torre Puno
