Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID
2024-11-19,10:23:00,Hostal Mirador Korichasca Puno,Puerto Lacustre Puno,4775
2024-11-19,10:55:00,Mirador Puma Uta Puno,Instituto Americano de Arte Puno,4776
2024-11-19,11:19:00,Hospital III EsSalud Puno,Instituto Americano de Arte Puno,4777
2024-11-19,11:32:00,Gobierno Regional de Puno,Hotel Libertador Lago Titicaca Puno,4778
2024-11-19,11:41:00,Terminal Zonal Sur Puno,Gran Unidad Escolar San Carlos Puno,4779
2024-11-19,12:29:00,Hospital III EsSalud Puno,Colegio Don Bosco Puno,4780
2024-11-19,13:05:00,Avenida La Torre Puno,Senati Puno,4781
2024-11-19,13:17:00,Avenida El Sol Puno,Estadio Enrique Torres Belón,4782
2024-11-19,13:37:00,Hospital Regional Manuel Núñez Butrón,Institución Educativa San Juan Bautista Puno,4783
2024-11-19,15:19:00,Hotel Libertador Lago Titicaca Puno,Colegio Don Bosco Puno,4784
2024-11-19,16:07:00,Parque Pino Puno,Urbanización Huajsapata Puno,4785
2024-11-19,16:50:00,Mercado Laykakota Puno,Urbanización Bellavista Puno,4786
2024-11-19,16:53:00,Polideportivo Chanu Chanu Puno,Parque del Niño Puno,4787
2024-11-19,17:13:00,Colegio María Auxiliadora Puno,Urbanización Huajsapata Puno,4788
2024-11-19,17:15:00,Gran Unidad Escolar San Carlos Puno,Estadio Enrique Torres Belón,4789
2024-11-19,18:30:00,Colegio Don Bosco Puno,Jr. Tarapacá Puno,4790
2024-11-19,19:44:00,Plaza Vea Puno,Salcedo Puno,4791
2024-11-19,19:51:00,Jr. Tarapacá Puno,Hospital III EsSalud Puno,4792
2024-11-19,19:52:00,Avenida Floral Puno,Instituto Americano de Arte Puno,4793
2024-11-19,22:49:00,Hospital Regional Manuel Núñez Butrón,Institución Educativa San Juan Bautista Puno,4794
2024-11-20,05:05:00,Jr. Lima Puno,Colegio María Auxiliadora Puno,4795
2024-11-20,05:21:00,Estadio Enrique Torres Belón,Hotel Libertador Lago Titicaca Puno,4796
2024-11-20,05:22:00,Jayllihuaya Puno,Gran Unidad Escolar San Carlos Puno,4797
2024-11-20,05:30:00,Institución Educativa San Juan Bautista Puno,Colegio Glorioso San Carlos Puno,4798
2024-11-20,06:52:00,Urbanización Chanu Chanu Puno,Plaza Mayor de Puno,4799
2024-11-20,06:55:00,Avenida Floral Puno,Urbanización Bellavista Puno,4800
2024-11-20,07:23:00,Colegio Adventista Puno,Puerto Lacustre Puno,4801
2024-11-20,07:55:00,Gran Unidad Escolar San Carlos Puno,Puerto Lacustre Puno,4802
2024-11-20,08:06:00,Senati Puno,Jr. Lima Puno,4803
2024-11-20,08:18:00,Instituto de Educación Superior Tecnológico Público Puno,Hotel Libertador Lago Titicaca Puno,4804
2024-11-20,08:51:00,Universidad Andina Néstor Cáceres Velásquez Puno,Cementerio Laykakota Puno,4805
2024-11-20,10:00:00,Plaza Vea Puno,Gobierno Regional de Puno,4806
2024-11-20,11:15:00,Ministerio de Cultura Puno,Avenida La Torre Puno,4807
2024-11-20,12:05:00,Mirador Puma Uta Puno,Avenida La Torre Puno,4808
2024-11-20,13:28:00,Hospital Regional Manuel Núñez Butrón,Universidad Nacional del Altiplano,4809
2024-11-20,14:42:00,Complejo Deportivo Alto Llavini Puno,Parque Mariátegui Puno,4810
2024-11-20,16:13:00,Hotel Libertador Lago Titicaca Puno,Jr. Tarapacá Puno,4811
2024-11-20,17:31:00,Colegio Don Bosco Puno,Urbanización Bellavista Puno,4812
2024-11-20,17:51:00,Salcedo Puno,Universidad Nacional del Altiplano,4813
2024-11-20,17:58:00,Parque Mariátegui Puno,Universidad Nacional del Altiplano,4814
2024-11-20,18:12:00,Gran Unidad Escolar San Carlos Puno,Gobierno Regional de Puno,4815
2024-11-20,19:03:00,Universidad Nacional del Altiplano,Jr. Lima Puno,4816
2024-11-20,19:50:00,Jr. Lima Puno,Ministerio de Cultura Puno,4817
2024-11-20,22:43:00,Colegio Adventista Puno,Hotel Libertador Lago Titicaca Puno,4818
2024-11-21,05:24:00,Colegio Adventista Puno,Parque del Niño Puno,4819
2024-11-21,06:51:00,Salcedo Puno,Urbanización Salcedo Puno,4820
2024-11-21,07:02:00,Parque del Periodista Puno,Avenida El Sol Puno,4821
2024-11-21,07:11:00,Mercado Unión y Dignidad Puno,Gran Unidad Escolar San Carlos Puno,4822
2024-11-21,07:45:00,Plaza Vea Puno,Hotel Libertador Lago Titicaca Puno,4823
2024-11-21,08:18:00,Colegio Adventista Puno,Parque San Román Puno,4824
2024-11-21,09:42:00,Urbanización Alto Puno,Hotel Libertador Lago Titicaca Puno,4825
2024-11-21,10:37:00,Parque del Niño Puno,Hotel Libertador Lago Titicaca Puno,4826
2024-11-21,11:24:00,Universidad Nacional del Altiplano,Mercado Laykakota Puno,4827
2024-11-21,11:49:00,Urbanización Huajsapata Puno,Parque del Niño Puno,4828
2024-11-21,11:53:00,Mercado Laykakota Puno,Parque Pino Puno,4829
2024-11-21,12:32:00,Mercado Bellavista Puno,Parque Pino Puno,4830
2024-11-21,12:58:00,Urbanización Bellavista Puno,Cementerio Yanamayo Puno,4831
2024-11-21,14:54:00,Colegio María Auxiliadora Puno,Parque Mariátegui Puno,4832
2024-11-21,15:12:00,Cementerio Laykakota Puno,Jr. Tarapacá Puno,4833
2024-11-21,15:13:00,Jr. Tarapacá Puno,Mercado Bellavista Puno,4834
2024-11-21,16:22:00,Jr. Tarapacá Puno,Urbanización Chanu Chanu Puno,4835
2024-11-21,16:29:00,Colegio Adventista Puno,Plaza Mayor de Puno,4836
2024-11-21,17:44:00,Colegio Don Bosco Puno,Puerto Lacustre Puno,4837
2024-11-21,17:58:00,Hotel Libertador Lago Titicaca Puno,Salcedo Puno,4838
2024-11-21,19:08:00,Urbanización Huajsapata Puno,Plaza Vea Puno,4839
2024-11-21,19:25:00,Jayllihuaya Puno,Ministerio de Cultura Puno,4840
2024-11-21,19:52:00,Urbanización Huajsapata Puno,Hotel Libertador Lago Titicaca Puno,4841
2024-11-21,21:04:00,Hospital Regional Manuel Núñez Butrón,Colegio Adventista Puno,4842
2024-11-21,21:45:00,Universidad Nacional del Altiplano,Hotel Libertador Lago Titicaca Puno,4843
2024-11-21,21:49:00,Urbanización Chanu Chanu Puno,Urbanización Bellavista Puno,4844
2024-11-21,22:28:00,Hospital Regional Manuel Núñez Butrón,Mercado Bellavista Puno,4845
2024-11-21,22:45:00,Parque San Román Puno,Parque del Periodista Puno,4846
2024-11-21,22:45:00,Cementerio Laykakota Puno,Polideportivo Chanu Chanu Puno,4847
2024-11-22,06:27:00,Universidad Nacional del Altiplano,Colegio María Auxiliadora Puno,4848
2024-11-22,09:30:00,Plaza Vea Puno,Avenida Floral Puno,4849
2024-11-22,09:45:00,Salcedo Puno,Institución Educativa San Juan Bautista Puno,4850
2024-11-22,10:09:00,Parque del Niño Puno,Jr. Los Incas Puno,4851
2024-11-22,12:08:00,Mercado Bellavista Puno,Municipalidad Provincial de Puno,4852
2024-11-22,14:38:00,Urbanización Huajsapata Puno,Hotel Libertador Lago Titicaca Puno,4853
2024-11-22,15:09:00,Colegio Glorioso San Carlos Puno,Mercado Bellavista Puno,4854
2024-11-22,15:15:00,Puerto Lacustre Puno,Hospital III EsSalud Puno,4855
2024-11-22,15:26:00,Hostal Mirador Korichasca Puno,Senati Puno,4856
2024-11-22,15:44:00,Mercado Laykakota Puno,Urbanización Alto Puno,4857
2024-11-22,16:24:00,Plaza Mayor de Puno,Universidad Andina Néstor Cáceres Velásquez Puno,4858
2024-11-22,17:03:00,Av. Costanera Puno,Salcedo Puno,4859
2024-11-22,17:07:00,Puerto Lacustre Puno,Colegio María Auxiliadora Puno,4860
2024-11-22,17:18:00,Universidad Nacional del Altiplano,Jr. Tarapacá Puno,4861
2024-11-22,17:49:00,Complejo Deportivo Alto Llavini Puno,Plaza Vea Puno,4862
2024-11-22,17:53:00,Avenida Floral Puno,Hostal Mirador Korichasca Puno,4863
2024-11-22,18:02:00,Mercado Unión y Dignidad Puno,Mercado Laykakota Puno,4864
2024-11-22,18:26:00,Hotel Sonesta Posadas del Inca Puno,Puerto Lacustre Puno,4865
2024-11-22,18:52:00,Hotel Libertador Lago Titicaca Puno,Jr. Lima Puno,4866
2024-11-22,19:07:00,Jr. Tarapacá Puno,Centro de Salud Metropolitano Puno,4867
2024-11-22,19:19:00,Institución Educativa San Juan Bautista Puno,Universidad Andina Néstor Cáceres Velásquez Puno,4868
2024-11-22,19:24:00,Colegio Glorioso San Carlos Puno,Plaza Mayor de Puno,4869
2024-11-22,19:27:00,Urbanización Alto Puno,Polideportivo Chanu Chanu Puno,4870
2024-11-22,19:28:00,Hospital Regional Manuel Núñez Butrón,Gran Unidad Escolar San Carlos Puno,4871
2024-11-22,19:33:00,Complejo Deportivo Alto Llavini Puno,Colegio Don Bosco Puno,4872
2024-11-22,19:58:00,Mercado Laykakota Puno,Jr. Los Incas Puno,4873
2024-11-22,20:19:00,Parque del Periodista Puno,Colegio María Auxiliadora Puno,4874
2024-11-23,05:02:00,Urbanización Huajsapata Puno,Complejo Deportivo Alto Llavini Puno,4875
2024-11-23,05:25:00,Terminal Zonal Sur Puno,Colegio María Auxiliadora Puno,4876
2024-11-23,05:43:00,Avenida Floral Puno,Hotel Libertador Lago Titicaca Puno,4877
2024-11-23,05:56:00,Mercado Laykakota Puno,Gobierno Regional de Puno,4878
2024-11-23,06:04:00,Polideportivo Chanu Chanu Puno,Cementerio Laykakota Puno,4879
2024-11-23,07:28:00,Instituto de Educación Superior Tecnológico Público Puno,Avenida El Sol Puno,4880
2024-11-23,08:02:00,Polideportivo Chanu Chanu Puno,Mirador Kuntur Wasi Puno,4881
2024-11-23,08:20:00,Municipalidad Provincial de Puno,Salcedo Puno,4882
2024-11-23,08:22:00,Parque San Román Puno,Hospital Regional Manuel Núñez Butrón,4883
2024-11-23,08:33:00,Universidad Nacional del Altiplano,Hotel Sonesta Posadas del Inca Puno,4884
2024-11-23,08:43:00,Hotel Libertador Lago Titicaca Puno,Urbanización Salcedo Puno,4885
2024-11-23,10:47:00,Av. Costanera Puno,Mirador Kuntur Wasi Puno,4886
2024-11-23,11:17:00,Institución Educativa San Juan Bautista Puno,Jr. Los Incas Puno,4887
2024-11-23,12:26:00,Salcedo Puno,Mercado Bellavista Puno,4888
2024-11-23,12:26:00,Jr. Los Incas Puno,Plaza Vea Puno,4889
2024-11-23,13:37:00,Municipalidad Provincial de Puno,Mirador Kuntur Wasi Puno,4890
2024-11-23,14:11:00,Gobierno Regional de Puno,Hotel Sonesta Posadas del Inca Puno,4891
2024-11-23,14:39:00,Gran Unidad Escolar San Carlos Puno,Cementerio Yanamayo Puno,4892
2024-11-23,17:15:00,Jr. Lima Puno,Hospital III EsSalud Puno,4893
2024-11-23,17:31:00,Puerto Lacustre Puno,Instituto de Educación Superior Tecnológico Público Puno,4894
2024-11-23,18:03:00,Plaza Vea Puno,Hotel Libertador Lago Titicaca Puno,4895
2024-11-23,18:03:00,Salcedo Puno,Urbanización Chanu Chanu Puno,4896
2024-11-23,18:25:00,Colegio Glorioso San Carlos Puno,Estadio Enrique Torres Belón,4897
2024-11-23,18:42:00,Urbanización Salcedo Puno,Urbanización Alto Puno,4898
2024-11-23,19:04:00,Parque San Román Puno,Urbanización Huajsapata Puno,4899
2024-11-23,19:28:00,Colegio Adventista Puno,Avenida La Torre Puno,4900
2024-11-23,19:51:00,Hotel Sonesta Posadas del Inca Puno,Mirador Puma Uta Puno,4901
2024-11-23,20:43:00,Jr. Los Incas Puno,Mercado Unión y Dignidad Puno,4902
2024-11-23,21:18:00,Senati Puno,Parque Pino Puno,4903
2024-11-23,21:34:00,Mercado Unión y Dignidad Puno,Instituto de Educación Superior Tecnológico Público Puno,4904
2024-11-23,22:18:00,Urbanización Salcedo Puno,Av. Costanera Puno,4905
2024-11-23,22:57:00,Urbanización Salcedo Puno,Puerto Lacustre Puno,4906
2024-11-24,05:10:00,Polideportivo Chanu Chanu Puno,Jr. Los Incas Puno,4907
2024-11-24,05:17:00,Parque del Niño Puno,Puerto Lacustre Puno,4908
2024-11-24,05:54:00,Hospital III EsSalud Puno,Plaza Vea Puno,4909
2024-11-24,06:32:00,Urbanización Huajsapata Puno,Av. Costanera Puno,4910
2024-11-24,06:49:00,Gran Unidad Escolar San Carlos Puno,Parque Mariátegui Puno,4911
2024-11-24,07:02:00,Mirador Kuntur Wasi Puno,Jr. Los Incas Puno,4912
2024-11-24,08:22:00,Gran Unidad Escolar San Carlos Puno,Mercado Unión y Dignidad Puno,4913
2024-11-24,08:56:00,Cementerio Yanamayo Puno,Mercado Unión y Dignidad Puno,4914
2024-11-24,09:04:00,Salcedo Puno,Hospital Regional Manuel Núñez Butrón,4915
2024-11-24,11:18:00,Jr. Los Incas Puno,Parque Pino Puno,4916
2024-11-24,11:22:00,Hotel Libertador Lago Titicaca Puno,Plaza Vea Puno,4917
2024-11-24,11:37:00,Urbanización Chanu Chanu Puno,Hospital Regional Manuel Núñez Butrón,4918
2024-11-24,12:23:00,Jr. Lima Puno,Urbanización Alto Puno,4919
2024-11-24,12:23:00,Hotel Sonesta Posadas del Inca Puno,Hospital Regional Manuel Núñez Butrón,4920
2024-11-24,13:02:00,Avenida El Sol Puno,Colegio Adventista Puno,4921
2024-11-24,13:05:00,Centro de Salud Metropolitano Puno,Universidad Nacional del Altiplano,4922
2024-11-24,13:54:00,Mirador Kuntur Wasi Puno,Parque Pino Puno,4923
2024-11-24,14:07:00,Avenida La Torre Puno,Colegio Don Bosco Puno,4924
2024-11-24,14:14:00,Plaza Mayor de Puno,Colegio Adventista Puno,4925
2024-11-24,15:21:00,Mirador Puma Uta Puno,Urbanización Alto Puno,4926
2024-11-24,15:38:00,Urbanización Alto Puno,Universidad Andina Néstor Cáceres Velásquez Puno,4927
2024-11-24,16:06:00,Instituto Americano de Arte Puno,Hotel Libertador Lago Titicaca Puno,4928
2024-11-24,16:29:00,Municipalidad Provincial de Puno,Ministerio de Cultura Puno,4929
2024-11-24,16:50:00,Parque Pino Puno,Ministerio de Cultura Puno,4930
2024-11-24,19:15:00,Colegio Adventista Puno,Instituto Americano de Arte Puno,4931
2024-11-24,19:33:00,Institución Educativa San Juan Bautista Puno,Cementerio Yanamayo Puno,4932
2024-11-24,20:57:00,Hotel Sonesta Posadas del Inca Puno,Jayllihuaya Puno,4933
2024-11-24,21:26:00,Universidad Andina Néstor Cáceres Velásquez Puno,Polideportivo Chanu Chanu Puno,4934
2024-11-24,22:02:00,Universidad Nacional del Altiplano,Universidad Andina Néstor Cáceres Velásquez Puno,4935
2024-11-24,22:23:00,Ministerio de Cultura Puno,Terminal Zonal Sur Puno,4936
2024-11-24,22:39:00,Municipalidad Provincial de Puno,Urbanización Huajsapata Puno,4937
2024-11-25,07:23:00,Mercado Unión y Dignidad Puno,Plaza Vea Puno,4938
2024-11-25,08:27:00,Avenida La Torre Puno,Urbanización Huajsapata Puno,4939
2024-11-25,08:41:00,Plaza Mayor de Puno,Jr. Tarapacá Puno,4940
2024-11-25,09:35:00,Mercado Unión y Dignidad Puno,Hotel Libertador Lago Titicaca Puno,4941
2024-11-25,10:06:00,Avenida La Torre Puno,Instituto de Educación Superior Tecnológico Público Puno,4942
2024-11-25,10:51:00,Senati Puno,Instituto Americano de Arte Puno,4943
2024-11-25,11:40:00,Instituto de Educación Superior Tecnológico Público Puno,Colegio Glorioso San Carlos Puno,4944
2024-11-25,12:01:00,Hospital III EsSalud Puno,Instituto de Educación Superior Tecnológico Público Puno,4945
2024-11-25,12:02:00,Universidad Andina Néstor Cáceres Velásquez Puno,Colegio Glorioso San Carlos Puno,4946
2024-11-25,13:53:00,Plaza Vea Puno,Cementerio Laykakota Puno,4947
2024-11-25,14:09:00,Hostal Mirador Korichasca Puno,Terminal Terrestre Puno,4948
2024-11-25,15:08:00,Centro de Salud Metropolitano Puno,Colegio Glorioso San Carlos Puno,4949
2024-11-25,16:55:00,Urbanización Chanu Chanu Puno,Urbanización Salcedo Puno,4950
2024-11-25,18:28:00,Urbanización Bellavista Puno,Jr. Lima Puno,4951
2024-11-25,18:40:00,Parque Mariátegui Puno,Jr. Tarapacá Puno,4952
2024-11-25,18:48:00,Avenida La Torre Puno,Gran Unidad Escolar San Carlos Puno,4953
2024-11-25,19:04:00,Urbanización Chanu Chanu Puno,Hotel Sonesta Posadas del Inca Puno,4954
2024-11-25,19:22:00,Urbanización Salcedo Puno,Terminal Terrestre Puno,4955
2024-11-25,19:47:00,Jayllihuaya Puno,Mirador Kuntur Wasi Puno,4956
2024-11-25,20:38:00,Parque del Niño Puno,Municipalidad Provincial de Puno,4957
2024-11-25,21:43:00,Colegio Adventista Puno,Polideportivo Chanu Chanu Puno,4958
2024-11-25,22:42:00,Senati Puno,Parque del Niño Puno,4959
2024-11-26,05:27:00,Jr. Lima Puno,Mirador Kuntur Wasi Puno,4960
2024-11-26,06:42:00,Urbanización Salcedo Puno,Estadio Enrique Torres Belón,4961
2024-11-26,06:57:00,Universidad Nacional del Altiplano,Parque del Niño Puno,4962
2024-11-26,07:16:00,Salcedo Puno,Cementerio Laykakota Puno,4963
2024-11-26,08:03:00,Puerto Lacustre Puno,Parque Mariátegui Puno,4964
2024-11-26,08:06:00,Hotel Sonesta Posadas del Inca Puno,Parque del Niño Puno,4965
2024-11-26,08:49:00,Avenida El Sol Puno,Mirador Kuntur Wasi Puno,4966
2024-11-26,08:57:00,Parque del Niño Puno,Urbanización Alto Puno,4967
2024-11-26,09:50:00,Terminal Terrestre Puno,Plaza Vea Puno,4968
2024-11-26,10:04:00,Mercado Unión y Dignidad Puno,Senati Puno,4969
2024-11-26,12:04:00,Estadio Enrique Torres Belón,Parque del Periodista Puno,4970
2024-11-26,12:24:00,Salcedo Puno,Terminal Terrestre Puno,4971
2024-11-26,12:33:00,Municipalidad Provincial de Puno,Jr. Lima Puno,4972
2024-11-26,14:45:00,Hostal Mirador Korichasca Puno,Centro de Salud Metropolitano Puno,4973
2024-11-26,16:59:00,Institución Educativa San Juan Bautista Puno,Gobierno Regional de Puno,4974
2024-11-26,17:39:00,Colegio Adventista Puno,Institución Educativa San Juan Bautista Puno,4975
2024-11-26,18:11:00,Instituto Americano de Arte Puno,Terminal Zonal Sur Puno,4976
2024-11-26,18:20:00,Hospital Regional Manuel Núñez Butrón,Colegio Adventista Puno,4977
2024-11-26,19:35:00,Hospital Regional Manuel Núñez Butrón,Urbanización Huajsapata Puno,4978
2024-11-26,19:43:00,Jr. Lima Puno,Jr. Los Incas Puno,4979
2024-11-26,20:41:00,Urbanización Salcedo Puno,Hospital III EsSalud Puno,4980
2024-11-26,21:42:00,Parque del Niño Puno,Colegio Don Bosco Puno,4981
2024-11-26,22:16:00,Colegio Glorioso San Carlos Puno,Plaza Vea Puno,4982
2024-11-26,22:19:00,Plaza Mayor de Puno,Polideportivo Chanu Chanu Puno,4983
2024-11-26,22:56:00,Avenida Floral Puno,Hospital III EsSalud Puno,4984
2024-11-27,07:11:00,Ministerio de Cultura Puno,Parque del Niño Puno,4985
2024-11-27,07:28:00,Cementerio Yanamayo Puno,Jr. Los Incas Puno,4986
2024-11-27,07:30:00,Polideportivo Chanu Chanu Puno,Jr. Los Incas Puno,4987
2024-11-27,07:35:00,Parque Mariátegui Puno,Urbanización Huajsapata Puno,4988
2024-11-27,08:29:00,Gran Unidad Escolar San Carlos Puno,Avenida El Sol Puno,4989
2024-11-27,09:00:00,Estadio Enrique Torres Belón,Puerto Lacustre Puno,4990
2024-11-27,09:30:00,Polideportivo Chanu Chanu Puno,Gran Unidad Escolar San Carlos Puno,4991
2024-11-27,10:20:00,Jr. Tarapacá Puno,Centro de Salud Metropolitano Puno,4992
2024-11-27,11:30:00,Municipalidad Provincial de Puno,Universidad Andina Néstor Cáceres Velásquez Puno,4993
2024-11-27,12:08:00,Gobierno Regional de Puno,Puerto Lacustre Puno,4994
2024-11-27,13:10:00,Plaza Mayor de Puno,Gobierno Regional de Puno,4995
2024-11-27,13:27:00,Universidad Andina Néstor Cáceres Velásquez Puno,Jr. Tarapacá Puno,4996
2024-11-27,14:39:00,Puerto Lacustre Puno,Universidad Nacional del Altiplano,4997
2024-11-27,16:11:00,Centro de Salud Metropolitano Puno,Institución Educativa San Juan Bautista Puno,4998
2024-11-27,16:19:00,Hospital III EsSalud Puno,Universidad Nacional del Altiplano,4999
2024-11-27,16:29:00,Terminal Terrestre Puno,Colegio María Auxiliadora Puno,5000
2024-11-27,16:53:00,Av. Costanera Puno,Universidad Nacional del Altiplano,5001
2024-11-27,17:01:00,Urbanización Salcedo Puno,Hospital Regional Manuel Núñez Butrón,5002
2024-11-27,17:26:00,Terminal Zonal Sur Puno,Puerto Lacustre Puno,5003
2024-11-27,17:46:00,Hospital Regional Manuel Núñez Butrón,Colegio María Auxiliadora Puno,5004
2024-11-27,18:12:00,Cementerio Laykakota Puno,Hotel Libertador Lago Titicaca Puno,5005
2024-11-27,18:17:00,Plaza Vea Puno,Jayllihuaya Puno,5006
2024-11-27,21:40:00,Puerto Lacustre Puno,Gran Unidad Escolar San Carlos Puno,5007
2024-11-27,22:47:00,Hostal Mirador Korichasca Puno,Urbanización Huajsapata Puno,5008
2024-11-28,05:32:00,Jr. Lima Puno,Parque del Periodista Puno,5009
2024-11-28,06:45:00,Jayllihuaya Puno,Avenida La Torre Puno,5010
2024-11-28,07:41:00,Cementerio Yanamayo Puno,Gobierno Regional de Puno,5011
2024-11-28,08:33:00,Colegio Don Bosco Puno,Parque San Román Puno,5012
2024-11-28,12:16:00,Mercado Bellavista Puno,Puerto Lacustre Puno,5013
2024-11-28,12:34:00,Hotel Libertador Lago Titicaca Puno,Avenida La Torre Puno,5014
2024-11-28,12:40:00,Jr. Tarapacá Puno,Puerto Lacustre Puno,5015
2024-11-28,13:22:00,Universidad Andina Néstor Cáceres Velásquez Puno,Parque San Román Puno,5016
2024-11-28,14:16:00,Terminal Zonal Sur Puno,Complejo Deportivo Alto Llavini Puno,5017
2024-11-28,15:35:00,Plaza Mayor de Puno,Hotel Libertador Lago Titicaca Puno,5018
2024-11-28,15:58:00,Universidad Andina Néstor Cáceres Velásquez Puno,Hospital Regional Manuel Núñez Butrón,5019
2024-11-28,16:02:00,Terminal Terrestre Puno,Municipalidad Provincial de Puno,5020
2024-11-28,16:10:00,Ministerio de Cultura Puno,Urbanización Chanu Chanu Puno,5021
2024-11-28,17:18:00,Terminal Zonal Sur Puno,Jr. Los Incas Puno,5022
2024-11-28,18:21:00,Instituto de Educación Superior Tecnológico Público Puno,Puerto Lacustre Puno,5023
2024-11-28,18:30:00,Urbanización Alto Puno,Colegio María Auxiliadora Puno,5024
2024-11-28,19:23:00,Estadio Enrique Torres Belón,Instituto Americano de Arte Puno,5025
2024-11-28,20:21:00,Jayllihuaya Puno,Urbanización Huajsapata Puno,5026
2024-11-28,20:51:00,Colegio Adventista Puno,Colegio María Auxiliadora Puno,5027
2024-11-28,22:08:00,Plaza Mayor de Puno,Municipalidad Provincial de Puno,5028
2024-11-28,22:46:00,Plaza Vea Puno,Parque del Periodista Puno,5029
2024-11-29,05:25:00,Plaza Mayor de Puno,Avenida La Torre Puno,5030
2024-11-29,05:26:00,Ministerio de Cultura Puno,Salcedo Puno,5031
2024-11-29,07:14:00,Av. Costanera Puno,Complejo Deportivo Alto Llavini Puno,5032
2024-11-29,07:23:00,Urbanización Bellavista Puno,Puerto Lacustre Puno,5033
